Codigo_INEC,Codigo_INEC,Distancia en auto,Tiempo en ruta
10701,11301,23677,1908
10701,11601,41478,2930
10701,11101,31860,3027
11401,20101,23908,2390
11401,21101,70701,5464
11401,20501,42797,3205
11401,20301,48712,3704
11401,21501,183493,11024
11401,21401,204279,11980
11401,20601,51295,3663
11401,20901,61749,4170
11401,20701,58315,4004
11401,20801,35098,3664
11401,21001,98021,7976
11401,20401,64200,4296
11401,20201,63099,4374
11401,21301,222340,13443
11401,21201,49931,3786
11401,30601,39467,3975
11401,30101,26378,2790
11401,30801,26649,2704
11401,30401,50759,4970
11401,30301,11288,1656
11401,30701,26146,2857
11401,30201,32738,3491
11401,30501,61598,5971
11401,50701,147760,9032
11401,50401,190901,10928
11401,50601,167576,10089
11401,50501,247175,13860
11401,51101,206612,12053
11401,51001,273818,14623
11401,50101,215682,12084
11401,50901,214776,12226
11401,50201,209656,12192
11401,50301,229513,13230
11401,50801,189450,11536
11401,40201,13402,1906
11401,40701,18298,2052
11401,40801,19173,2003
11401,40101,11095,1627
11401,40601,9681,1354
11401,40901,9285,1255
11401,40501,11892,1653
11401,40401,23434,2522
11401,40301,6908,951
11401,41001,79569,5177
11401,70601,71875,5127
11401,70101,154363,10536
11401,70501,124365,8353
11401,70201,61205,4432
11401,70301,94905,6544
11401,70401,214547,13965
11401,60601,169799,10066
11401,60301,200906,14107
11401,61001,346487,18741
11401,60801,267907,18148
11401,60201,85125,5873
11401,61101,104798,6633
11401,60701,333126,18740
11401,60401,108843,6833
11401,60501,263896,14593
11401,60901,147474,8911
11401,60101,102699,6448
11401,11201,34315,4190
11401,11001,12055,1444
11401,10601,15806,2188
11401,11801,7850,1149
11401,10301,9348,1440
11401,11701,62383,5673
11401,10201,13486,1754
11401,10801,1980,339
11401,12001,69282,6085
11401,11501,4025,837
11401,10701,26547,2346
11401,11401,0,0
11401,11901,135806,10249
11401,10401,47181,4445
11401,10101,5321,818
11401,10901,20590,2051
11401,10501,69013,6468
11401,11301,3789,729
11401,11601,59317,4483
11401,11101,5316,698
11901,20101,158094,11516
11901,21101,204886,14590
11901,20501,206991,11913
11901,20301,182898,12830
11901,21501,347805,20360
11901,21401,341417,21895
11901,20601,185481,12789
11901,20901,181794,10529
11901,20701,192501,13130
11901,20801,169283,12790
11901,21001,232207,17102
11901,20401,185825,10705
11901,20201,197285,13500
11901,21301,342747,19556
11901,21201,184116,12912
11901,30601,133724,10038
11901,30101,116503,8540
11901,30801,111474,7984
11901,30401,145016,11032
11901,30301,122603,8826
11901,30701,117877,8799
11901,30201,120596,9078
11901,30501,155854,12033
11901,50701,255876,14691
11901,50401,299017,16586
11901,50601,275692,15747
11901,50501,355291,19518
11901,51101,314728,17711
11901,51001,381934,20281
11901,50101,323798,17743
11901,50901,322892,17884
11901,50201,317772,17851
11901,50301,337628,18888
11901,50801,297566,17194
11901,40201,151745,11473
11901,40701,152484,11178
11901,40801,153358,11129
11901,40101,149438,11194
11901,40601,149044,11223
11901,40901,144198,11098
11901,40501,151503,11391
11901,40401,157620,11648
11901,40301,141821,10794
11901,41001,216706,15091
11901,70601,209012,15042
11901,70101,262105,19521
11901,70501,232107,17339
11901,70201,198343,14346
11901,70301,202535,15479
11901,70401,322289,22951
11901,60601,75942,4783
11901,60301,66305,4081
11901,61001,170414,9703
11901,60801,133307,8122
11901,60201,202915,11812
11901,61101,139964,8069
11901,60701,157054,9701
11901,60401,216959,12492
11901,60501,87824,5555
11901,60901,97282,5726
11901,60101,210815,12106
11901,11201,122396,9403
11901,11001,137538,9984
11901,10601,126157,9592
11901,11801,129083,9124
11901,10301,126873,9662
11901,11701,89227,6793
11901,10201,142616,10610
11901,10801,133409,9888
11901,12001,98779,7679
11901,11501,131280,9535
11901,10701,157085,11227
11901,11401,135806,10249
11901,11901,0,0
11901,10401,150268,12614
11901,10101,133664,10058
11901,10901,149660,10842
11901,10501,94862,7402
11901,11301,138075,10575
11901,11601,202803,12190
11901,11101,138596,10632
10401,20101,47836,4109
10401,21101,80207,6477
10401,20501,30472,3676
10401,20301,58218,4717
10401,21501,179787,13335
10401,21401,208592,14757
10401,20601,60801,4676
10401,20901,41206,3668
10401,20701,67821,5017
10401,20801,52406,5056
10401,21001,107527,8989
10401,20401,43657,3795
10401,20201,72605,5387
10401,21301,214033,13415
10401,21201,59437,4799
10401,30601,80174,6939
10401,30101,67084,5754
10401,30801,67356,5667
10401,30401,91466,7934
10401,30301,55465,4865
10401,30701,66852,5821
10401,30201,73444,6455
10401,30501,102304,8935
10401,50701,127162,8550
10401,50401,170303,10446
10401,50601,146978,9607
10401,50501,226577,13377
10401,51101,186013,11571
10401,51001,253220,14141
10401,50101,195084,11602
10401,50901,194178,11743
10401,50201,189057,11710
10401,50301,208914,12748
10401,50801,168851,11054
10401,40201,49348,4495
10401,40701,33692,3363
10401,40801,39892,4040
10401,40101,47041,4216
10401,40601,53932,4939
10401,40901,47869,4208
10401,40501,49106,4414
10401,40401,52540,4582
10401,40301,45711,4010
10401,41001,125078,8953
10401,70601,117384,8904
10401,70101,199872,14313
10401,70501,169875,12130
10401,70201,106714,8209
10401,70301,140414,10321
10401,70401,260056,17742
10401,60601,97059,9885
10401,60301,215628,16448
10401,61001,273747,18561
10401,60801,279698,19439
10401,60201,64581,5371
10401,61101,84200,6151
10401,60701,260386,18559
10401,60401,88245,6351
10401,60501,191156,14413
10401,60901,74734,8730
10401,60101,82101,5965
10401,11201,28057,3052
10401,11001,42229,3664
10401,10601,48249,4550
10401,11801,47966,4101
10401,10301,45934,3946
10401,11701,68190,7844
10401,10201,38529,3459
10401,10801,46417,4279
10401,12001,57308,6656
10401,11501,47491,4068
10401,10701,21164,2101
10401,11401,47181,4445
10401,11901,150268,12614
10401,10401,0,0
10401,10101,44139,4066
10401,10901,30633,3001
10401,10501,59900,7398
10401,11301,44412,3933
10401,11601,20660,1934
10401,11101,52595,5051
10101,20101,20973,1969
10101,21101,67766,5044
10101,20501,39654,2901
10101,20301,45777,3283
10101,21501,186857,11129
10101,21401,207644,12085
10101,20601,48360,3242
10101,20901,58606,3866
10101,20701,55380,3583
10101,20801,32163,3244
10101,21001,95086,7556
10101,20401,61057,3992
10101,20201,60164,3953
10101,21301,225704,13548
10101,21201,46996,3365
10101,30601,37586,3760
10101,30101,24497,2575
10101,30801,24768,2489
10101,30401,48878,4755
10101,30301,12877,1687
10101,30701,24265,2643
10101,30201,30857,3276
10101,30501,59717,5756
10101,50701,144617,8728
10101,50401,187758,10624
10101,50601,164433,9785
10101,50501,244032,13555
10101,51101,203469,11749
10101,51001,270675,14319
10101,50101,212539,11780
10101,50901,211633,11922
10101,50201,206513,11888
10101,50301,226369,12926
10101,50801,186307,11232
10101,40201,13671,1956
10101,40701,15363,1631
10101,40801,16238,1583
10101,40101,11364,1677
10101,40601,15271,1414
10101,40901,10425,1288
10101,40501,13032,1685
10101,40401,20499,2101
10101,40301,8048,984
10101,41001,82933,5281
10101,70601,75239,5232
10101,70101,157727,10641
10101,70501,127730,8458
10101,70201,64570,4536
10101,70301,98270,6649
10101,70401,217911,14070
10101,60601,166656,9762
10101,60301,199024,13892
10101,61001,343344,18437
10101,60801,266026,17933
10101,60201,81981,5568
10101,61101,101655,6329
10101,60701,329983,18436
10101,60401,105700,6529
10101,60501,260753,14289
10101,60901,144330,8606
10101,60101,99556,6143
10101,11201,28924,3849
10101,11001,7400,1126
10101,10601,10415,1846
10101,11801,5754,988
10101,10301,5568,1091
10101,11701,60502,5458
10101,10201,10343,1450
10101,10801,3648,698
10101,12001,47645,5901
10101,11501,3046,612
10101,10701,23404,2042
10101,11401,5321,818
10101,11901,133664,10058
10101,10401,44139,4066
10101,10101,0,0
10101,10901,16346,1647
10101,10501,66902,6162
10101,11301,4848,802
10101,11601,55073,4080
10101,11101,9535,1509
10901,20101,18385,2045
10901,21101,59928,4518
10901,20501,26147,1835
10901,20301,37940,2758
10901,21501,159508,11377
10901,21401,188313,12798
10901,20601,40523,2717
10901,20901,45100,2800
10901,20701,47543,3058
10901,20801,32127,3097
10901,21001,87249,7030
10901,20401,47551,2927
10901,20201,52327,3428
10901,21301,217982,12528
10901,21201,39158,2840
10901,30601,53582,4545
10901,30101,40492,3360
10901,30801,40764,3273
10901,30401,64874,5540
10901,30301,28873,2471
10901,30701,40261,3427
10901,30201,46852,4061
10901,30501,75712,6541
10901,50701,131111,7663
10901,50401,174252,9558
10901,50601,150927,8720
10901,50501,230526,12490
10901,51101,189962,10684
10901,51001,257169,13253
10901,50101,199033,10715
10901,50901,198127,10856
10901,50201,193006,10823
10901,50301,212863,11861
10901,50801,172800,10166
10901,40201,22756,2101
10901,40701,7114,890
10901,40801,13315,1566
10901,40101,20449,1822
10901,40601,27341,2545
10901,40901,21277,1814
10901,40501,22515,2020
10901,40401,17829,2132
10901,40301,19120,1616
10901,41001,98486,6560
10901,70601,90792,6510
10901,70101,173280,11919
10901,70501,143283,9736
10901,70201,80123,5815
10901,70301,113823,7927
10901,70401,233464,15348
10901,60601,153150,8696
10901,60301,215020,14677
10901,61001,329837,17372
10901,60801,335789,18250
10901,60201,68475,4503
10901,61101,88149,5264
10901,60701,316476,17370
10901,60401,92193,5464
10901,60501,247246,13224
10901,60901,130824,7541
10901,60101,86050,5078
10901,11201,36842,4179
10901,11001,15638,1270
10901,10601,21658,2156
10901,11801,21374,1707
10901,10301,19342,1552
10901,11701,76497,6243
10901,10201,6771,912
10901,10801,19826,1885
10901,12001,59731,6231
10901,11501,20900,1674
10901,10701,9898,976
10901,11401,20590,2051
10901,11901,149660,10842
10901,10401,30633,3001
10901,10101,16346,1647
10901,10901,0,0
10901,10501,63805,6820
10901,11301,16941,1711
10901,11601,42394,3019
10901,11101,25124,2830
10501,20101,71551,7305
10501,21101,118343,10380
10501,20501,86791,7876
10501,20301,96354,8619
10501,21501,217923,17238
10501,21401,274624,18114
10501,20601,98937,8578
10501,20901,105744,8841
10501,20701,105957,8920
10501,20801,82740,8580
10501,21001,145663,12892
10501,20401,108195,8967
10501,20201,110741,9289
10501,21301,278625,18569
10501,21201,97573,8702
10501,30601,66931,6257
10501,30101,49710,4760
10501,30801,44681,4203
10501,30401,78223,7252
10501,30301,55810,5045
10501,30701,51084,5018
10501,30201,53803,5297
10501,30501,89061,8253
10501,50701,191754,13703
10501,50401,234895,15599
10501,50601,211571,14760
10501,50501,291169,18531
10501,51101,250606,16724
10501,51001,317812,19294
10501,50101,259676,16756
10501,50901,258770,16897
10501,50201,253650,16863
10501,50301,273507,17901
10501,50801,233444,16207
10501,40201,65201,7262
10501,40701,65940,6967
10501,40801,66815,6919
10501,40101,62895,6984
10501,40601,82251,7443
10501,40901,63722,6976
10501,40501,64960,7181
10501,40401,71077,7438
10501,40301,61565,6777
10501,41001,149913,11310
10501,70601,142219,11261
10501,70101,195312,15741
10501,70501,165315,13558
10501,70201,131550,10565
10501,70301,135742,11699
10501,70401,255496,19170
10501,60601,52273,7479
10501,60301,160222,11236
10501,61001,264919,16980
10501,60801,227224,15277
10501,60201,129119,10544
10501,61101,148792,11304
10501,60701,251558,16978
10501,60401,152837,11505
10501,60501,182328,12832
10501,60901,65838,8965
10501,60101,146693,11119
10501,11201,33155,4161
10501,11001,47444,5461
10501,10601,41510,4582
10501,11801,62290,5343
10501,10301,46847,5346
10501,11701,7315,855
10501,10201,52817,6261
10501,10801,66616,6107
10501,12001,4155,611
10501,11501,64487,5755
10501,10701,70541,7017
10501,11401,69013,6468
10501,11901,94862,7402
10501,10401,59900,7398
10501,10101,66902,6162
10501,10901,63805,6820
10501,10501,0,0
10501,11301,71582,6626
10501,11601,82356,8977
10501,11101,72103,6684
11301,20101,21038,1952
11301,21101,67830,5027
11301,20501,39927,2767
11301,20301,45842,3266
11301,21501,186606,11247
11301,21401,207393,12203
11301,20601,48425,3225
11301,20901,58879,3732
11301,20701,55445,3567
11301,20801,32227,3227
11301,21001,95151,7539
11301,20401,61330,3859
11301,20201,60229,3936
11301,21301,231761,13460
11301,21201,47060,3349
11301,30601,41997,4277
11301,30101,28907,3092
11301,30801,29179,3006
11301,30401,53289,5272
11301,30301,17288,2204
11301,30701,28675,3160
11301,30201,35267,3793
11301,30501,64127,6273
11301,50701,144890,8595
11301,50401,188031,10490
11301,50601,164706,9652
11301,50501,244305,13422
11301,51101,203742,11616
11301,51001,270948,14185
11301,50101,212812,11647
11301,50901,211906,11788
11301,50201,206786,11755
11301,50301,226642,12793
11301,50801,186580,11098
11301,40201,9858,1358
11301,40701,15428,1614
11301,40801,11525,1566
11301,40101,7551,1079
11301,40601,9981,1187
11301,40901,5741,707
11301,40501,8348,1105
11301,40401,16095,2087
11301,40301,3364,403
11301,41001,82682,5400
11301,70601,74988,5351
11301,70101,157476,10759
11301,70501,127479,8577
11301,70201,64318,4655
11301,70301,98018,6767
11301,70401,217660,14189
11301,60601,166929,9628
11301,60301,203435,14409
11301,61001,343617,18304
11301,60801,270436,18450
11301,60201,82254,5435
11301,61101,101928,6196
11301,60701,330256,18302
11301,60401,105973,6396
11301,60501,261026,14156
11301,60901,144603,8473
11301,60101,99829,6010
11301,11201,37201,4270
11301,11001,11829,1361
11301,10601,17849,2247
11301,11801,10379,1451
11301,10301,15533,1643
11301,11701,64912,5975
11301,10201,10616,1317
11301,10801,4833,824
11301,12001,55922,6322
11301,11501,7456,1129
11301,10701,23677,1908
11301,11401,3789,729
11301,11901,138075,10575
11301,10401,44412,3933
11301,10101,4848,802
11301,10901,16941,1711
11301,10501,71582,6626
11301,11301,0,0
11301,11601,57100,4125
11301,11101,8621,1154
11601,20101,43479,3272
11601,21101,72310,5564
11601,20501,23820,1995
11601,20301,40795,3678
11601,21501,152696,12222
11601,21401,181500,13643
11601,20601,52905,3763
11601,20901,21574,1862
11601,20701,37741,3535
11601,20801,49373,4166
11601,21001,99631,8076
11601,20401,24025,1988
11601,20201,45514,4273
11601,21301,194455,11590
11601,21201,51540,3886
11601,30601,92309,6977
11601,30101,79219,5792
11601,30801,79491,5706
11601,30401,103601,7972
11601,30301,67600,4903
11601,30701,78988,5859
11601,30201,85579,6493
11601,30501,114439,8973
11601,50701,107584,6724
11601,50401,150725,8620
11601,50601,127401,7781
11601,50501,206999,11551
11601,51101,166436,9745
11601,51001,233642,12315
11601,50101,175506,9776
11601,50901,174600,9918
11601,50201,169480,9884
11601,50301,189337,10922
11601,50801,149274,9228
11601,40201,51876,4111
11601,40701,46164,3366
11601,40801,46768,3505
11601,40101,51633,4018
11601,40601,66068,4977
11601,40901,60004,4247
11601,40501,61242,4452
11601,40401,48184,3745
11601,40301,57847,4048
11601,41001,137213,8992
11601,70601,129519,8943
11601,70101,212007,14351
11601,70501,182010,12169
11601,70201,118850,8247
11601,70301,152550,10359
11601,70401,272191,17781
11601,60601,129623,7758
11601,60301,293607,15714
11601,61001,306311,16433
11601,60801,312262,17311
11601,60201,44949,3564
11601,61101,64622,4325
11601,60701,292950,16432
11601,60401,68667,4525
11601,60501,223720,12285
11601,60901,107298,6602
11601,60101,62523,4139
11601,11201,48833,4856
11601,11001,54365,3702
11601,10601,60385,4588
11601,11801,60102,4140
11601,10301,58069,3984
11601,11701,115224,8675
11601,10201,50664,3497
11601,10801,58553,4318
11601,12001,78083,8460
11601,11501,59627,4106
11601,10701,41478,2930
11601,11401,59317,4483
11601,11901,202803,12190
11601,10401,20660,1934
11601,10101,55073,4080
11601,10901,42394,3019
11601,10501,82356,8977
11601,11301,57100,4125
11601,11601,0,0
11601,11101,64416,5046
11101,20101,29221,3071
11101,21101,76013,6145
11101,20501,48109,3886
11101,20301,54024,4385
11101,21501,182367,11103
11101,21401,203154,12059
11101,20601,56608,4344
11101,20901,67062,4851
11101,20701,63627,4685
11101,20801,40410,4345
11101,21001,103333,8657
11101,20401,69513,4977
11101,20201,68411,5055
11101,21301,221214,13522
11101,21201,55243,4467
11101,30601,41137,4039
11101,30101,27441,2985
11101,30801,29700,3063
11101,30401,52429,5034
11101,30301,13130,1756
11101,30701,27815,2922
11101,30201,34514,3709
11101,30501,63267,6035
11101,50701,153072,9713
11101,50401,196214,11609
11101,50601,172889,10770
11101,50501,252487,14541
11101,51101,211924,12734
11101,51001,279131,15304
11101,50101,220995,12766
11101,50901,220088,12907
11101,50201,214968,12874
11101,50301,234825,13911
11101,50801,194762,12217
11101,40201,18478,2512
11101,40701,23611,2733
11101,40801,20146,2720
11101,40101,16172,2233
11101,40601,10781,1388
11101,40901,14362,1861
11101,40501,17386,2077
11101,40401,24716,3241
11101,40301,11985,1557
11101,41001,78443,5255
11101,70601,70749,5206
11101,70101,153237,10615
11101,70501,123240,8432
11101,70201,60080,4510
11101,70301,93780,6623
11101,70401,213421,14044
11101,60601,175112,10747
11101,60301,203956,14467
11101,61001,351799,19423
11101,60801,270958,18507
11101,60201,90437,6554
11101,61101,110111,7314
11101,60701,338438,19421
11101,60401,114155,7515
11101,60501,269208,15274
11101,60901,152786,9592
11101,60101,108012,7129
11101,11201,38223,4747
11101,11001,15963,2000
11101,10601,19714,2744
11101,11801,11758,1706
11101,10301,13256,1996
11101,11701,65433,6033
11101,10201,18798,2435
11101,10801,6610,976
11101,12001,72332,6444
11101,11501,8316,1357
11101,10701,31860,3027
11101,11401,5316,698
11101,11901,138596,10632
11101,10401,52595,5051
11101,10101,9535,1509
11101,10901,25124,2830
11101,10501,72103,6684
11101,11301,8621,1154
11101,11601,64416,5046
11101,11101,0,0
